year,country_code,gdp_usd,gdp_per_capita,fdi_pct_gdp,inflation_rate,unemployment_rate,real_economic_growth_indicator
2015,NAM,11335179562.0211,4896.61526001377,7.40066849515662,3.39401538410559,20.9109992980957,1442.720408088001
2016,NAM,10721994676.6562,4546.98668754958,3.34571187940377,6.72858234593346,23.3500003814697,675.7718719601661
2017,NAM,12895153160.466,5367.11467444788,2.17505733750208,6.14579981111162,21.6389999389648,873.2979985361912
2018,NAM,13682062249.2236,5588.39286411942,1.71299267803583,4.29159105337873,19.8799991607666,1302.172736081116
2019,NAM,12496781719.7752,5009.68590391401,-1.41218967843748,3.72239414422688,19.988000869751,1345.8236043283086
2020,NAM,10619194505.3543,4179.27806560875,-1.5330080093081,2.20938236933482,21.4459991455078,1891.6046962332769
2000,NER,2241753120.21267,197.832683441643,0.703342942932454,2.90014973599111,1.49000000953674,68.21464457042416
2001,NER,2448714680.56221,208.37705993638,0.92242086279411,4.00551428352676,1.47000002861023,52.02254821393594
2002,NER,2782192986.95772,228.235908596278,0.281340725527561,2.62886597938136,1.88999998569489,86.81914954446928
2003,NER,3394084884.67098,268.349892996455,0.545924442176298,-1.61440769175596,2.31900000572205,-166.22188705293894
2004,NER,3760443965.72976,286.490065814065,0.649159703570105,0.262543757292846,2.74799990653992,1091.208828456389
2005,NER,4383315656.99096,321.723661184348,1.13506762283183,7.7974978178644,3.09999990463257,41.25985908547039
2006,NER,4756361479.98873,336.281950277799,0.847497489641179,0.0404858299595059,2.6489999294281,8306.164171863331
2007,NER,5731485267.33492,390.284480245482,1.72858634910588,0.0539592607581487,2.20300006866455,7232.947130146568
2008,NER,7297600896.86099,478.502558952437,3.87903108003931,11.3051098827019,1.71000003814697,42.32621919797526
2009,NER,7352131669.2941,464.057998970917,8.62089018048841,0.582906590801125,1.26699995994568,796.110399666494
2010,NER,7851191899.3408,476.869532167304,10.1466906948257,0.804073080882635,0.778999984264374,593.0674008435178
2011,NER,8772951261.81807,512.595335012861,12.1645054691565,2.94238514013317,0.319999992847443,174.21082237713497
2012,NER,9426913349.22319,529.744458141694,8.92367846986849,0.455089820359268,2.1800000667572,1164.0437435482306
2013,NER,10224897934.722,552.569138963417,7.03516529052488,2.29723114955316,1.36899995803833,240.53702174067183
2014,NER,10862944203.5591,564.596748802018,7.57591135403494,-0.930287259984461,0.519999980926514,-606.9058161792399
2015,NER,9683867893.68343,484.153137350801,5.46761765963348,-0.576090369833086,0.529999971389771,-840.4117872879518
2016,NER,10398862244.9737,500.214911266535,2.8977447098905,1.65388922387803,0.533999979496002,302.4476512965203
2017,NER,11185102399.5762,517.771572271371,3.02823074871441,2.7963731887128,0.541999995708466,185.15825225377256
2018,NER,12808660528.0617,570.723921953592,3.63849343946544,2.96760366004454,0.545000016689301,192.31810825608235
2019,NER,12916455161.1081,554.099389259855,5.5522016718492,-2.48979265070851,0.554000020027161,-222.5484074355257
2020,NER,13741378450.136,567.669892261611,2.62458075716256,,0.624000012874603,
2000,NGA,69448756932.5833,567.930722076473,1.64173932893097,6.93329215565158,3.9539999961853,81.9135714068434
2001,NGA,74030364472.0506,590.381815034907,1.60828418458094,18.8736462093863,3.93499994277954,31.280750337541907
2002,NGA,95385819320.5737,741.747493876339,1.9647267974307,12.8765792031099,3.88199996948242,57.60439027915078
2003,NGA,104911947834.122,795.386228652408,1.91146347433629,14.0317836131437,3.8989999294281,56.68461334504634
2004,NGA,136385979322.437,1007.87434241216,1.37408617534323,14.9980338183251,3.87599992752075,67.20043137792537
2005,NGA,176134087150.341,1268.38346158479,2.82883001855541,17.8634933661605,3.87100005149841,71.00422272317336
2006,NGA,236103982431.635,1656.42479354329,2.05602376084292,8.22522152017048,3.85599994659424,201.3836088768292
2007,NGA,275625684968.615,1883.46138847202,2.18993429640203,5.38800796858625,3.83699989318848,349.5654422660808
2008,NGA,339476215683.592,2259.11405888538,2.41373961323397,11.5810751748252,3.81900000572205,195.06945812736063
2009,NGA,295008767295.038,1911.60786588769,2.90024940111694,12.5549603893497,3.7960000038147,152.25917140362273
2010,NGA,361456622215.721,2280.43733738126,1.6672133586615,13.7202018444406,3.77800011634827,166.21018868649435
2011,NGA,404993594133.582,2487.59801680379,2.18301281275488,10.8400275418866,3.76999998092651,229.48262882096404
2012,NGA,455501524575.498,2723.82219093859,1.55211520631578,12.2177817351031,3.74200010299683,222.9391758663305
2013,NGA,508692961937.492,2961.54942175947,1.093559062874,8.47582728502893,3.70000004768372,349.41125180671514
2014,NGA,546676374567.721,3098.98579063938,0.858611941225269,8.06248582444999,4.55999994277954,384.37100642602223
2015,NGA,486803295097.89,2687.48005643212,0.629447034420169,9.00938718326781,4.30999994277954,298.2977645164696
2016,NGA,404650006428.613,2176.00277201515,0.853393884374993,15.6753405526234,7.05999994277954,138.81693764228797
2017,NGA,375746469538.666,1968.56539847444,0.642181660201689,16.5235399802169,8.39000034332275,119.13702516720628
2018,NGA,397190484464.308,2027.77854863842,0.195182772580418,12.0947315505318,8.45600032806396,167.65800383136735
2019,NGA,448120428858.769,2229.8586518613,0.51439293173355,11.3967949687168,8.52999973297119,195.65664364253865
2020,NGA,432293776262.398,2097.09247289022,0.551772381860117,,9.71399974822998,
2000,RWA,2067528500.40621,260.601185779705,0.391772103669118,3.89952980284716,0.787000000476837,66.8288739810201
2001,RWA,1965444514.89971,238.781277816552,0.941262898024064,3.34285506749407,0.842999994754791,71.43034112919273
2002,RWA,1964779920.78511,233.151263623832,0.0763444284080738,1.99258542453994,0.889999985694885,117.00941939674348
2003,RWA,2137093489.31936,249.743313122503,0.219924866342506,7.44970014007364,0.939999997615814,33.52394169250876
2004,RWA,2375281626.60252,273.633690278611,0.324172086112318,12.2507102894392,0.948000013828278,22.33614899166285
2005,RWA,2932213574.70995,331.690113448529,0.271467265162886,9.01408918092335,0.96399998664856,36.796852881208416
2006,RWA,3317951468.37027,366.894392401644,0.923580911056903,8.88282654777925,0.986000001430511,41.30378888163356
2007,RWA,4068065928.6413,438.664184462988,2.02266057736881,9.08072205873161,1.01199996471405,48.30719205211093
2008,RWA,5177015141.48246,543.545356504914,1.97584896131304,15.4382138709255,1.02400004863739,35.20778770454546
2009,RWA,5671332137.79866,579.726615038344,2.09245371487028,12.9443978401711,1.05999994277954,44.7859083285624
2010,RWA,6121234528.98826,609.724917020252,3.53184567252765,-0.246128693436925,1.07799994945526,-2477.2606090988133
2011,RWA,6881038269.61727,668.494672193863,1.62951478278573,3.0801706924026,1.09899997711182,217.03169692599812
2012,RWA,7650300319.83,725.169770255329,3.52424792594654,10.2710182318876,1.11800003051758,70.6034936248047
2013,RWA,7815599502.65683,722.894328508749,2.99098992378472,5.92426867984847,1.15199995040894,122.02254279379495
2014,RWA,8241332516.54991,743.559037978437,3.8100290475727,2.35449052820364,1.16999995708466,315.80464184145
2015,RWA,8539048447.78065,751.077392617885,1.89814851137526,2.52850284192422,1.14800000190735,297.0443141943659
2016,RWA,8690485823.14546,744.760748755977,3.21900677696668,7.17434301982013,1.14400005340576,103.80891277409944
2017,RWA,9253098954.27769,772.316989145919,2.96145099078685,8.27953672260826,1.13699996471405,93.28021784564535
2018,RWA,9640280084.19572,783.637162814808,3.79856510711318,-0.311210160390642,1.11099994182587,-2518.0320649915766
2019,RWA,10355974217.3735,820.149288558594,2.54126101230046,3.3478765503764,1.09800004959106,244.97596497887147
2020,RWA,10333991455.5443,797.855520671748,0.966859066495442,9.85039902274209,1.48500001430511,80.99727928073781
2000,SDN,12257418326.0734,366.172741960491,3.1996949893252,7.12125897172304,15.2299995422363,51.419663772162025
2001,SDN,15716489369.9266,456.624237901334,3.65221511299048,1.9352957209532,15.1800003051758,235.9454593721888
2002,SDN,18136839087.0077,512.44125816274,3.93221771764455,22.2247241495905,15.1309995651245,23.057260675704807
2003,SDN,21355576672.542,586.753211436903,6.31774089123394,6.48943208673345,15.0670003890991,90.41672731831513
2004,SDN,26645490675.0417,711.921984166626,5.67101585190694,9.65754628605949,15.0539999008179,73.71665256155941
2005,SDN,35182105414.3919,914.16652228893,4.43887589585674,8.50585075933105,14.9659996032715,107.47502491577048
2006,SDN,45264519502.6479,1143.93225136591,4.06904532362466,7.19912990114709,14.8879995346069,158.8986817953707
2007,SDN,59440139774.8128,1461.31591372515,2.53091571467554,14.7542770780085,14.8190002441406,99.0435455426865
2008,SDN,64831935604.2484,1551.08577078954,2.54985494427637,14.2971224481435,14.8000001907349,108.48936745246596
2009,SDN,51621044076.9231,1202.55788059175,3.3441756822644,11.2567587063008,13.0,106.82985324351284
2010,SDN,58962978034.4828,1338.44372449561,3.50004539535845,12.9776663898014,15.1979999542236,103.1343913685003
2011,SDN,55018567210.5263,1366.41090524947,3.15234852962884,18.0966171221351,17.4400005340576,75.50642730779377
2012,SDN,37632919966.6667,1039.76205101829,6.14212434699966,35.5590574147027,17.4549999237061,29.24042780133921
2013,SDN,43024018082.1918,1160.53555203281,3.92312074519106,36.5223449139153,17.4099998474121,31.776041619678068
2014,SDN,49516748617.9775,1303.83895504606,2.52698516017578,36.9066427863594,17.4309997558594,35.328029227517696
2015,SDN,51726758676.7677,1329.63596169544,3.34135261447755,16.9095706050979,17.4899997711182,78.63215410653781
2016,SDN,42630376000.0,1069.83995681729,2.49532759301928,17.7502538311959,17.5200004577637,60.271811715563
2017,SDN,41283617976.1905,1011.5212160524,2.58043876395005,32.3516260968437,17.5330009460449,31.26647214036287
2018,SDN,30964349684.7059,740.746767001408,3.66804785378847,63.2925073455883,17.5799999237061,11.70354593406767
2019,SDN,26155799324.8663,610.927861513165,3.15553343279251,50.9940515002971,17.6539993286133,11.98037503471568
2020,SDN,21329109521.8077,486.418816281925,3.36132040515735,150.322723865569,19.6490001678467,3.235830244247841
2000,SEN,6013184809.23898,613.732384491775,1.35774456820414,0.731981981981545,5.60599994659424,838.45285758311
2001,SEN,6507824767.06303,648.441473299398,0.692757279546435,2.97450083919572,5.60699987411499,218.0000976146072
2002,SEN,7006402592.45463,681.311850824678,1.1802443618577,2.33730187454302,5.65000009536743,291.49501750084613
2003,SEN,8768721956.33228,831.831040294406,0.986458240995199,-0.0519970242714566,6.68800020217896,-15997.666250124888
2004,SEN,10076817278.1025,932.168095434437,1.365346548744,0.514781781022991,7.79300022125244,1810.8024211385307
2005,SEN,11009032665.3876,992.688058138543,1.52551305481369,1.71133325855505,8.89599990844727,580.06706360438
2006,SEN,11697918802.7922,1027.73144085752,2.4777082588665,2.11228583877112,10.0299997329712,486.5494158003875
2007,SEN,13994218939.2431,1197.40956116175,2.51145658052444,5.85330428467685,10.0839996337891,204.56984686348943
2008,SEN,16853991176.9058,1403.94938456653,2.70404714938246,7.34720236578405,10.1330003738403,191.086254967568
2009,SEN,16145868284.5645,1308.93780804914,2.05299525803297,-2.24802147855339,10.2110004425049,-582.2621449735641
2010,SEN,16121314670.9653,1271.58328084525,1.68778349663167,1.22868119673344,10.2639999389648,1034.9171813045314
2011,SEN,17814284622.1718,1366.77450070807,1.90106985917271,3.40322829786967,10.3599996566772,401.611170653357
2012,SEN,17660871725.9977,1317.77980180538,1.56368007926785,1.41822871177848,9.4379997253418,929.1729823695816
2013,SEN,18918668644.1941,1372.66577931902,1.64581755024807,0.710245486695225,8.57800006866455,1932.663853600872
2014,SEN,19797254643.1212,1396.65733855586,2.03613108814521,-1.09025507446894,7.64599990844727,-1281.0372281332122
2015,SEN,17774766636.0459,1219.24941513302,2.30194935434568,0.135211933635241,6.76000022888184,9017.32104817145
2016,SEN,19040312815.1337,1269.90329385985,2.48110314380598,0.837284942557418,4.46000003814697,1516.691904169487
2017,SEN,20996564751.5994,1361.70197218375,2.80185356470704,1.31815314847782,3.69000005722046,1033.0377572258728
2018,SEN,23116699808.1723,1458.06909258145,3.66765836743912,0.46098564246427,3.27500009536743,3162.938187808011
2019,SEN,23306213742.3602,1430.14825900162,4.57158263361959,1.75856517595659,2.85999989509583,813.24723050067
2020,SEN,24644234594.6566,1471.83096170711,6.00749323462862,2.54743464570552,3.62299990653992,577.7698612163931
2000,SLE,635874002.198748,138.698722497148,6.13342020363546,,3.43400001525879,
2001,SLE,1090467712.30773,229.37565952613,0.901974621656663,,3.45700001716614,
2002,SLE,1253340519.53311,252.396006970341,0.830852374207136,,3.38800001144409,
2003,SLE,1385810072.19217,266.446905426105,0.621661643295108,,3.41799998283386,
2004,SLE,1448536630.88143,266.569371315474,4.2217305996686,,3.42000007629395,
2005,SLE,1650494366.99875,292.349066330563,5.49724201135572,,3.54699993133545,
2006,SLE,1885112201.85278,323.389018440273,3.12284562422112,,3.67199993133545,
2007,SLE,2158496872.85796,360.371660481482,4.42299326519641,11.6499744518106,3.78800010681152,30.933257576841665
2008,SLE,2505458705.03338,408.481008463935,2.11917554102029,8.20461492682667,3.91899991035461,49.78673735537821
2009,SLE,2453899846.88317,391.200942951228,4.50019191524705,7.46916666666666,4.04899978637695,52.37544700897847
2010,SLE,2578026297.15912,401.834876099443,9.24754761444723,7.19353613051804,4.17000007629395,55.86054880501518
2011,SLE,2942546781.04548,448.337662148696,32.3011956004518,6.78819444444446,4.29400014877319,66.04667350323486
2012,SLE,3801862611.36414,566.378235059355,19.0024595551644,6.58835961632254,4.39799976348877,85.96650274768902
2013,SLE,4920343194.99339,716.835826906915,8.73241079145181,5.51827136955831,4.51000022888184,129.90224273154794
2014,SLE,5015157815.73406,714.699795733977,7.47911914826785,4.64546204670158,4.67999982833862,153.84902266964718
2015,SLE,4218723875.1379,588.228862794816,5.98370115952776,6.69367927894743,4.74200010299683,87.87825622970601
2016,SLE,3674794530.18956,501.415165523953,3.76917588524156,10.8832858622475,4.66300010681152,46.07203852499066
2017,SLE,3719369107.34992,496.682294873131,11.1235121917635,18.2198091957714,4.66300010681152,27.260565110001536
2018,SLE,4085114794.22324,533.991533265984,6.13069806263831,16.0327898535814,4.65999984741211,33.306214211165575
2019,SLE,4076578542.56207,521.754836722241,8.40037112576807,14.8030585681759,4.64900016784668,35.24642115811976
2020,SLE,4063289449.58795,509.376593987322,8.58171696174292,13.4469773031285,5.19500017166138,37.880378802217
2000,SOM,,,,,19.0520000457764,
2001,SOM,,,,,19.0380001068115,
2002,SOM,,,,,19.0189990997314,
2003,SOM,,,,,19.0160007476807,
2004,SOM,,,,,19.0170001983643,
2005,SOM,,,,,19.0130004882813,
2006,SOM,,,,,19.0139999389648,
2007,SOM,,,,,18.8969993591309,
2008,SOM,,,,,18.9169998168945,
2009,SOM,,,,,18.9370002746582,
2010,SOM,,,,,18.9580001831055,
2011,SOM,,,,,18.9790000915527,
2012,SOM,,,,,18.9740009307861,
2013,SOM,4574495666.99486,350.168161787632,5.63996599366087,,18.9519996643066,
2014,SOM,5021956321.11861,374.114780718082,5.1971778189792,,18.9300003051758,
2015,SOM,5331761394.25501,386.437816984877,5.68292497722204,,18.9029998779297,
2016,SOM,5529873479.87153,389.822061534188,5.967586802866,,18.8889999389648,
2017,SOM,5609000000.0,384.463401435243,6.57871278302728,,18.8819999694824,
2018,SOM,5850677295.69858,389.83139549804,6.97355159717939,,18.8500003814697,
2019,SOM,6476674591.87348,419.39480767891,6.9016899592403,,18.8279991149902,
2020,SOM,6965285324.52207,438.255165584899,6.66160793681252,,19.7229995727539,
2000,SSD,,,,,12.0570001602173,
2001,SSD,,,,,12.0679998397827,
2002,SSD,,,,,12.081000328064,
2003,SSD,,,,,12.0860004425049,
2004,SSD,,,,,12.121000289917,
2005,SSD,,,,,12.1129999160767,
2006,SSD,,,,,12.1099996566772,
2007,SSD,,,,,12.1149997711182,
2008,SSD,14586253383.0632,1669.49375170405,,,12.1499996185303,
2009,SSD,12231264525.0671,1337.88223052413,,5.00627361534051,12.1780004501343,267.2411324911436
2010,SSD,14602072410.9506,1535.70689187913,,1.16962180301104,12.1770000457764,1312.9944123182822
2011,SSD,14907308932.7534,1516.40437759013,,46.8521757193597,12.1999998092651,32.36571950624567
2012,SSD,11931472169.4915,1179.73971108066,1.34937246395858,45.5258978371706,12.1979999542236,25.9135957142494
2013,SSD,18426469016.9492,1779.47036531513,-4.30359174766787,-0.0580909784225319,12.1280002593994,-30632.47364112088
2014,SSD,13962212847.4576,1322.82036383331,0.0074187791098501,1.67429906295517,12.1879997253418,790.0741230174892
2015,SSD,11997800760.2242,1119.65143716565,0.0012502291294692,52.7663304192143,12.2749996185303,21.219050638358212
