year,country_code,co2_emissions_kt,co2_emissions_per_capita_tons,renewable_energy_pct,forest_area_pct,green_transition_score,co2_intensity_per_million_gdp
2020,GNQ,,,,87.2877005347594,,
2000,KEN,8230.0,0.2574726751257651,78.8575973510742,6.95995712829884,78.8575973505634,0.6477582592348465
2001,KEN,7610.0,0.2316691482055124,80.1811981201172,6.89936570966722,80.18119811964732,0.586015374119919
2002,KEN,7420.0,0.2198404787710834,80.5804977416992,6.8387742910356,80.58049774124444,0.5643553791725283
2003,KEN,6530.0,0.1882995829640032,83.2485961914063,6.77818287240398,83.24859619104157,0.4381221957938886
2004,KEN,7430.0,0.2085013141616141,82.3011016845703,6.71759145377236,82.30110168419039,0.4616243795754471
2005,KEN,8330.0,0.227440912666594,81.2585983276367,6.65700003514074,81.25859832727545,0.444553605396528
2006,KEN,9300.0,0.2470182572256359,79.8266983032227,6.59640861650912,79.82669830293523,0.3601088483014072
2007,KEN,9370.0,0.2420817438483721,80.3460006713867,6.5358171978775,80.34600067115113,0.2931955308041605
2008,KEN,9910.0,0.2490451343164995,80.6448974609375,6.47522577924588,80.64489746071486,0.2760818406174965
2009,KEN,11710.0,0.286295482658244,78.3504028320313,6.41463436061426,78.35040283181466,0.2765234784509416
2010,KEN,12640.0,0.3007326742529338,76.4982986450195,6.35404294198264,76.49829864480654,0.2783798356140012
2011,KEN,13030.0,0.3017721645633324,77.3078002929688,6.32103524616087,77.30780029275388,0.2780062058650132
2012,KEN,12130.0,0.2735464832487508,78.7098999023438,6.28802755033911,78.70989990217451,0.2150834837538499
2013,KEN,14100.0,0.3097540495728623,76.7303009033203,6.25501985451734,76.73030090314487,0.228631005614045
2014,KEN,15030.0,0.3218411075805186,74.9412002563477,6.22201215869558,74.94120025618275,0.2201044275867009
2015,KEN,17090.0,0.3569463844599956,72.032096862793,6.18900446287381,72.03209686261744,0.2437236061326054
2016,KEN,18770.0,0.3826588001911703,70.9737014770508,6.24094247461082,70.97370147687273,0.2508851107917972
2017,KEN,18890.0,0.3761363788870927,71.3200988769531,6.29288048634782,71.32009887678888,0.2302653207512652
2018,KEN,18400.0,0.3580284076083371,72.2714996337891,6.34481849808483,72.27149963364488,0.1995597617936968
2019,KEN,,,,6.34481849808483,,
2020,KEN,,,,6.34481849808483,,
2000,LBR,430.0,0.1509594526420888,90.8261032104492,85.3679401993355,90.82610321000232,0.4919908466819222
2001,LBR,450.0,0.1523395289255526,90.7242965698242,85.0537790697674,90.72429656937356,0.4966887417218542
2002,LBR,450.0,0.1487737571027071,91.0373001098633,84.7396179401993,91.03730010942137,0.4854368932038835
2003,LBR,480.0,0.1559933117867571,90.2566986083984,84.4254568106312,90.2566986078192,0.641711229946524
2004,LBR,560.0,0.1785911328226902,89.4755020141602,84.1112956810631,89.4755020136016,0.6243032329988851
2005,LBR,670.0,0.208196477812781,87.690299987793,83.797134551495,87.6902999871739,0.7060063224446786
2006,LBR,690.0,0.2072563138833795,87.5727996826172,83.4829734219269,87.57279968207722,0.616621983914209
2007,LBR,640.0,0.1848689928770554,89.7919006347656,83.1688122923588,89.79190063434707,0.4661325564457392
2008,LBR,540.0,0.1496730890280479,91.7669982910156,82.8546511627907,91.7669982907285,0.3128621089223638
2009,LBR,540.0,0.1438416207860731,91.7116012573242,82.5404900332226,91.71160125704408,0.3054298642533936
2010,LBR,730.0,0.187595227063464,88.6390991210938,82.2263289036545,88.63909912076996,0.3653653653653653
2011,LBR,850.0,0.2115772060159613,87.1673965454102,81.9121677740864,87.16739654510121,0.3544620517097581
2012,LBR,950.0,0.2297092944249312,86.2807998657227,81.5980066445183,86.28079986542907,0.3403049275437076
2013,LBR,910.0,0.2142014628312207,87.6016998291016,81.2838455149502,87.6016998288507,0.286415883227426
2014,LBR,1220.0,0.2798480929499384,84.0707015991211,80.9696843853821,84.07070159880313,0.3782181090830629
2015,LBR,1260.0,0.2817387034519028,83.9782028198242,80.6555232558139,83.9782028194963,0.3904463722372549
2016,LBR,1410.0,0.307404658772108,82.9130020141602,80.3413621262459,82.9130020138162,0.4148987370482444
2017,LBR,1260.0,0.2679583107908087,85.0087966918945,80.0272009966777,85.00879669157861,0.3716043107751624
2018,LBR,1320.0,0.273917114341304,87.2133026123047,79.7130398671096,87.21330261196837,0.3856542688947511
2019,LBR,,,,79.3988787375415,,
2020,LBR,,,,79.0847176079734,,
2000,LSO,1750.0,0.8608794252277026,56.6982002258301,1.13702239789196,56.69820022471185,1.972285960896424
2001,LSO,1770.0,0.8694635557227895,56.4998016357422,1.13702239789196,56.49980163453106,2.143617630817505
2002,LSO,1800.0,0.8867728954908582,56.1638984680176,1.13702239789196,56.16389846671446,2.320243343757837
2003,LSO,1820.0,0.901724424097842,55.9394989013672,1.13702239789196,55.93949890048789,1.5719020816292115
2004,LSO,1870.0,0.932225231598148,55.410701751709,1.13702239789196,55.41070175102335,1.2373971959778671
2005,LSO,1900.0,0.9518489666176548,55.3065986633301,1.13702239789196,55.30659866270548,1.1293719762267762
2006,LSO,1920.0,0.9648566057249164,55.4603996276855,1.13702239789196,55.46039962709396,1.0666040987200751
2007,LSO,1960.0,0.9864484132775956,55.3264999389648,1.13702239789196,55.3264999383201,1.1652676884321205
2008,LSO,2010.0,1.0115090608062884,54.986198425293,1.13702239789196,54.98619842466746,1.1376336255235244
2009,LSO,2100.0,1.05520479766448,53.9813995361328,1.13702239789196,53.98139953548161,1.206320768668448
2010,LSO,2160.0,1.0823947984916626,52.975399017334,1.13702239789196,52.97539901682196,0.9665588650291542
2011,LSO,2210.0,1.1029083343439168,42.2130012512207,1.13702239789196,42.21300125085903,0.8567811970340076
2012,LSO,2280.0,1.1315203862256251,40.5335998535156,1.13702239789196,40.53359985314261,0.9202074209775212
2013,LSO,2290.0,1.1288974073811158,45.581901550293,1.13702239789196,45.58190154985203,0.9674231164859732
2014,LSO,2310.0,1.130442272081306,42.3881988525391,1.13702239789196,42.388198852137975,0.9463128550366584
2015,LSO,2230.0,1.0830442382289365,44.9407997131348,1.13702239789196,44.9407997127101,0.945011437564575
2016,LSO,2270.0,1.093954288132138,43.5480003356934,1.13702239789196,43.54800033522586,1.073629311868122
2017,LSO,2440.0,1.1666089737092238,40.1160011291504,1.13702239789196,40.11600112872608,1.0577223681731056
2018,LSO,2570.0,1.2189759937618785,38.415699005127,1.13702239789196,38.41569900473432,1.0222155325736133
2019,LSO,,,,1.13702239789196,,
2020,LSO,,,,1.13702239789196,,
2000,MDG,1650.0,0.1046502379746411,83.350700378418,22.4071774942394,83.35070037812093,0.356429451176985
2001,MDG,1670.0,0.1027001341189955,84.6006011962891,22.3265828661829,84.60060119602932,0.3070794084185267
2002,MDG,1120.0,0.0668053593645188,87.3544006347656,22.2459882381264,87.35440063458279,0.20927923443627
2003,MDG,1550.0,0.089703543677726,85.0374984741211,22.1653936100698,85.03749847391425,0.2432326891134198
2004,MDG,1650.0,0.0926810504661238,84.4360961914063,22.0847989820133,84.43609619113121,0.3257822460949814
2005,MDG,1710.0,0.0932554902670172,84.9359970092773,22.0042043539567,84.93599700902942,0.2918452373804665
2006,MDG,1640.0,0.086863187566488,86.026496887207,21.9236097259002,86.02649688698642,0.256421786881888
2007,MDG,1720.0,0.0885068685446589,86.1938018798828,21.8430150978437,86.19380187970889,0.2017685070823684
2008,MDG,1780.0,0.0890156845636201,86.1408004760742,21.7624204697871,86.14080047593123,0.165965231540722
2009,MDG,1690.0,0.082162018151972,87.0983963012695,21.6818258417306,87.09839630111645,0.1757326778862897
2010,MDG,1870.0,0.0884092202779548,86.6793975830078,21.601231213674,86.67939758284543,0.1873238578842657
2011,MDG,2190.0,0.1007175782527293,84.5755004882813,21.5690440791,84.57550048812097,0.1895805225919123
2012,MDG,2740.0,0.1226135059850829,83.3730010986328,21.5463247363762,83.37300109843552,0.2366358012268845
2013,MDG,2930.0,0.1276062431942429,81.1443023681641,21.5234204193881,81.14430236797274,0.2358423121614793
2014,MDG,3050.0,0.1292926374371198,80.0990982055664,21.5007012719147,80.09909820537132,0.2435526964143195
2015,MDG,3320.0,0.1369971544205515,79.9702987670898,21.4779821244414,79.97029876685532,0.2932079742906438
2016,MDG,3220.0,0.1293465148947332,83.9795989990234,21.4552767273977,83.97959899879518,0.2717617496835504
2017,MDG,3500.0,0.1368764198728762,81.3202972412109,21.4325541423169,81.32029724099486,0.265628164900043
2018,MDG,3370.0,0.1283207613891434,81.568603515625,21.4098315572362,81.56860351542521,0.2449122016177566
2019,MDG,,,,21.3871261601925,,
2020,MDG,,,,21.3644035751117,,
2000,MLI,1410.0,0.1288089067796238,83.4657974243164,10.896663634352,83.46579742391901,0.4761138544670458
2001,MLI,1610.0,0.1428368263147664,82.0988998413086,10.896663634352,82.0988998409275,0.4642007492230815
2002,MLI,1400.0,0.1205141823672256,83.5800018310547,10.896663634352,83.5800018307553,0.3582267226444731
2003,MLI,1400.0,0.1168351819440906,85.7936019897461,10.896663634352,85.7936019894913,0.2969844797098315
2004,MLI,1480.0,0.1196532191000816,81.5296020507813,10.896663634352,81.52960205056006,0.271349087504385
2005,MLI,1650.0,0.1291533668051895,82.3317031860352,10.896663634352,82.33170318581776,0.2641057905833387
2006,MLI,1890.0,0.1431451860273939,81.6456985473633,10.896663634352,81.64569854713984,0.2736799639229821
2007,MLI,2070.0,0.1516321886568134,78.8729019165039,10.896663634352,78.87290191630373,0.2537843231528185
2008,MLI,2090.0,0.148084348277949,74.9933013916016,10.896663634352,74.9933013914423,0.2124328294459268
2009,MLI,2510.0,0.1721367874351392,78.6840972900391,10.896663634352,78.6840972898461,0.2453079512420651
2010,MLI,2780.0,0.1847255616055761,79.2400970458984,10.896663634352,79.24009704569232,0.2600763884779168
2011,MLI,3120.0,0.2011009892428373,78.8497009277344,10.896663634352,78.8497009275451,0.2400902479437622
2012,MLI,3110.0,0.1946244599014787,78.7004013061523,10.896663634352,78.70040130595558,0.249959084969996
2013,MLI,3050.0,0.1854119799482718,80.9175033569336,10.896663634352,80.91750335674723,0.2303157191433148
2014,MLI,3120.0,0.1842423973290048,80.9290008544922,10.896663634352,80.92900085431641,0.2171955076089203
2015,MLI,3410.0,0.1955412915542447,79.9337997436523,10.896663634352,79.9337997434443,0.2602107075786453
2016,MLI,4420.0,0.2460278196235351,76.1552963256836,10.896663634352,76.15529632544362,0.3151279521024947
2017,MLI,5050.0,0.2727897025290414,76.3650970458984,10.896663634352,76.3650970456474,0.3286537728061623
2018,MLI,5620.0,0.2945839277210551,76.6082000732422,10.896663634352,76.60820007299,0.3292158641239024
2019,MLI,,,,10.896663634352,,
2020,MLI,,,,10.896663634352,,
2000,MOZ,1430.0,0.0807365659012219,93.6202011108398,52.3767135481574,93.62020111060312,0.2528076833506263
2001,MOZ,1410.0,0.0773794850192219,92.9775009155273,52.0949337470434,92.97750091528448,0.2611803459756816
2002,MOZ,1570.0,0.0836702036069105,93.1412963867188,51.8131539459295,93.14129638646122,0.2765543604296562
2003,MOZ,1910.0,0.098804532407033,92.6359024047852,51.5313741448155,92.6359024045045,0.3030114991147917
2004,MOZ,1910.0,0.0959290474612226,92.8612976074219,51.2495943437015,92.86129760718948,0.2502908965531175
2005,MOZ,1710.0,0.0834393525457566,93.5870971679688,50.9678145425876,93.58709716778144,0.2001856667105075
2006,MOZ,1860.0,0.0882348420605814,92.9754028320313,50.6860347414736,92.97540283184284,0.2026830645686631
2007,MOZ,2230.0,0.1028914860709612,87.3200988769531,50.4042549403596,87.32009887676675,0.2133799099119472
2008,MOZ,2240.0,0.1005539625533452,87.902702331543,50.1224751392457,87.90270233138618,0.1783979912987028
2009,MOZ,2510.0,0.1096322741341474,85.8221969604492,49.8406953381317,85.82219696026841,0.2106681778206085
2010,MOZ,2720.0,0.1155894122988069,84.2839965820313,49.5589155370177,84.28399658182487,0.2449424632958496
2011,MOZ,3200.0,0.1322997416020672,83.2118988037109,49.2964114041557,83.21189880352574,0.222507272070887
2012,MOZ,3070.0,0.123478276048597,86.6642990112305,49.0339072712938,86.66429901106778,0.1877583449742012
2013,MOZ,3460.0,0.1353637795945909,86.8876037597656,48.7714031384318,86.88760375958849,0.2038373194143444
2014,MOZ,4470.0,0.1700512573293233,83.6973037719727,48.5088990055698,83.69730377176153,0.2523130942963432
2015,MOZ,5640.0,0.2085644475791565,80.6546020507813,48.2463948727078,80.65460205049612,0.3535835342229727
2016,MOZ,5790.0,0.2080493914285806,70.5039978027344,47.8500089015489,70.50399780239243,0.4850465232212017
2017,MOZ,6020.0,0.2101294470694918,68.507698059082,47.5680968488517,68.50769805877002,0.4554021958687279
2018,MOZ,6640.0,0.225115201178573,65.9421005249023,47.3361072255144,65.94210052460737,0.4472624357696571
2019,MOZ,,,,47.0079478114906,,
2020,MOZ,,,,46.7251964699,,
2000,MRT,1120.0,0.4258203790789885,44.4104995727539,0.409081206946735,44.41049957247439,0.6293820216304749
2001,MRT,1180.0,0.4366480967878612,44.1800003051758,0.403803240516154,44.18000030487723,0.6758054196390741
2002,MRT,1270.0,0.4571474646133666,42.1338005065918,0.398525274085573,42.13380050629068,0.7146641112516711
2003,MRT,1300.0,0.4549988625028437,40.1651000976563,0.393247307654992,40.16510009740173,0.6337915397849617
2004,MRT,1410.0,0.4797148656492175,38.5900993347168,0.387969341224411,38.59009933448648,0.5968251383293796
2005,MRT,1450.0,0.4794659608927722,38.7682991027832,0.382691374793829,38.76829910259174,0.4938659253986024
2006,MRT,1460.0,0.4691655408835993,39.1207008361816,0.377413408363248,39.12070083603588,0.37248914704196
2007,MRT,1720.0,0.537078393461133,35.6291999816895,0.372135441932667,35.6291999815485,0.3957473897975158
2008,MRT,1800.0,0.5460772389849395,35.7953987121582,0.366857475502086,35.79539871203445,0.3457253855811725
2009,MRT,1990.0,0.5864311040700086,33.4255981445313,0.361579509071505,33.425598144390214,0.4220937446840466
2010,MRT,2070.0,0.5924102798923931,33.9987983703613,0.356301542640924,33.998798370236265,0.3677461886819846
2011,MRT,2190.0,0.608562220346208,33.282600402832,0.351023576210342,33.282600402724256,0.3237424898247693
2012,MRT,2400.0,0.6475015209540935,31.8425998687744,0.345745609779761,31.842599868660816,0.3567071204864447
2013,MRT,2200.0,0.5762938386068149,34.1962013244629,0.34046764334918,34.196201324358746,0.3045799196690399
2014,MRT,2520.0,0.6410755415943548,31.6089992523193,0.335189676918599,31.60899925219848,0.3822503690386354
2015,MRT,2950.0,0.7290603968461093,28.5986003875732,0.329911710488018,28.598600387436395,0.4783635649878181
2016,MRT,2810.0,0.6749077465959191,31.6481990814209,0.324633744057437,31.64819908128192,0.4391486482650711
2017,MRT,3800.0,0.8873151757514509,25.1851005554199,0.319394586203551,25.185100555279146,0.5588995217473296
2018,MRT,4000.0,0.9084071262722242,25.1306991577148,0.314058406907927,25.13069915757812,0.5438898702114675
2019,MRT,,,,0.308819249054041,,
2020,MRT,,,,0.303483069758417,,
2000,MUS,2430.0,2.047396814992,20.4232006072998,20.6551724137931,20.42320060719338,0.5210886931492944
2001,MUS,2570.0,2.1483139079501825,20.0778007507324,20.4807881773399,20.07780075062056,0.557045028120217
2002,MUS,2610.0,2.166656566671177,17.934700012207,20.3064039408867,17.934700012110312,0.5391102554493113
2003,MUS,2750.0,2.2664150259195464,18.9015998840332,20.1320197044335,18.901599883943835,0.4727885414389485
2004,MUS,2770.0,2.268626694610905,19.0846996307373,19.9576354679803,19.084699630656942,0.4210465843763561
2005,MUS,2960.0,2.4099249829432674,17.6541004180908,19.7832512315271,17.654100418010266,0.4561741157442172
2006,MUS,3300.0,2.6742388143883766,16.4099006652832,19.6088669950739,16.409900665206155,0.4694967021133394
2007,MUS,3400.0,2.7427538862402487,15.6873998641968,19.4344827586207,15.687399864131358,0.4171708116029481
2008,MUS,3470.0,2.789117778736956,12.7306003570557,19.2600985221675,12.730600357011484,0.3473344825402632
2009,MUS,3420.0,2.74163900310158,12.7834997177124,19.0857142857143,12.78349971766451,0.3746367375478137
2010,MUS,3660.0,2.9270633397312857,13.5733003616333,18.9113300492611,13.57330036158364,0.3658657020298272
2011,MUS,3640.0,2.906410391535,12.0560998916626,18.9024630541872,12.0560998916245,0.3160162953240162
2012,MUS,3730.0,2.9700242538709847,11.5719003677368,18.8935960591133,11.57190036769981,0.3196589703516945
2013,MUS,3820.0,3.0349905812006965,11.4001998901367,18.8847290640394,11.400199890100795,0.3149309688316502
2014,MUS,3950.0,3.132598534102499,10.5929002761841,18.8758620689655,10.59290027615142,0.3085106947370559
2015,MUS,3960.0,3.1363728165182305,11.4865999221802,18.8669950738916,11.486599922141297,0.3386848079864754
2016,MUS,4040.0,3.1975356814114746,10.3325996398926,18.8620689655172,10.332599639858474,0.3302687106827831
2017,MUS,4180.0,3.305359030786493,9.42230033874512,19.0394088669951,9.422300338715417,0.3152492054916762
2018,MUS,4130.0,3.2640403128736755,9.19890022277832,19.0591133004926,9.198900222751536,0.2912152201738783
2019,MUS,,,,19.0788177339901,,
2020,MUS,,,,19.0985221674877,,
2000,MWI,880.0,0.0789326086841476,82.620002746582,32.6866779804837,82.620002746165,0.5047299704294572
2001,MWI,880.0,0.0769769001944628,82.8788986206055,32.2411964361476,82.8788986201806,0.5126702782325784
2002,MWI,860.0,0.0734185369683249,83.097900390625,31.7957148918116,83.09790039042056,0.2460131285715498
2003,MWI,880.0,0.0733322150170543,82.8261032104492,31.3502333474756,82.82610321022204,0.2742426551471968
2004,MWI,910.0,0.0739726920459115,82.4527969360352,30.9047518031396,82.45279693581935,0.2617880498629904
2005,MWI,910.0,0.0720737845469053,83.1697998046875,30.4592702588036,83.16979980448046,0.2489120584475633
2006,MWI,930.0,0.0716835214152207,82.8003997802734,30.0137887144675,82.8003997800808,0.2326151342171969
2007,MWI,980.0,0.07345331307421,82.2100982666016,29.5683071701315,82.21009826641986,0.2210723928346177
2008,MWI,1100.0,0.080128794653865,80.3867034912109,29.1228256257955,80.3867034910447,0.2067275849479016
2009,MWI,1120.0,0.0792742947932147,80.007698059082,28.6773440814595,80.00769805893727,0.1809040389033051
2010,MWI,1040.0,0.0715287460618782,81.2118988037109,28.2318625371235,81.21189880358953,0.1494326823226481
2011,MWI,1140.0,0.0761924214205502,80.1684036254883,27.7863809927874,80.16840362537411,0.142428772487037
2012,MWI,1120.0,0.0727461205857881,80.1426010131836,27.3408994484514,80.1426010130347,0.1857845637615327
2013,MWI,1210.0,0.0763923275081763,79.6755981445313,26.8954179041154,79.67559814435663,0.2192473529938987
2014,MWI,1100.0,0.0675279550386597,82.6919021606445,26.4499363597794,82.6919021604941,0.1818839174522892
2015,MWI,1200.0,0.0716618777621548,80.8425979614258,26.0044548154434,80.84259796127358,0.1882880844598181
2016,MWI,1360.0,0.0790456263560902,78.6738967895508,25.5589732711073,78.67389678935386,0.2503202553224212
2017,MWI,1500.0,0.0848887162692563,75.899299621582,25.1134917267713,75.8992996214547,0.1677187537894888
2018,MWI,1570.0,0.0865337262442185,73.2249984741211,24.6680101824353,73.22499847400475,0.1588960142013339
2019,MWI,,,,24.2225286380993,,
2020,MWI,,,,23.7770470937633,,
2000,NAM,1940.0,1.0810310807580368,34.7345008850098,9.78887633762101,34.734500884838,0.4946143142956681
2001,NAM,2460.0,1.3489304790841747,30.3190002441406,9.70262556328876,30.319000243930937,0.6915292293609858
2002,NAM,2130.0,1.1504067741135793,33.7378005981445,9.6163747889565,33.73780059792994,0.6359756635175382
2003,NAM,2270.0,1.2080167610995187,33.2981986999512,9.53012401462425,33.29819869979777,0.4607760533641775
2004,NAM,2380.0,1.2475514182510483,34.7495994567871,9.443873240292,34.74959945666197,0.360104160916125
2005,NAM,2530.0,1.3052567280051344,34.5369987487793,9.35762246595975,34.536998748658746,0.3490428285257714
2006,NAM,2540.0,1.2884780639145994,35.3174018859863,9.2713716916275,35.3174018858742,0.3174293897739909
2007,NAM,2620.0,1.30574587992321,35.8353004455566,9.18512091729524,35.835300445450386,0.2963959680818404
2008,NAM,2960.0,1.4485788756091615,32.2841987609863,9.09887014296299,32.28419876087528,0.3438871322939736
2009,NAM,3030.0,1.4560034674986868,33.1208000183105,9.01261936863074,33.120800018198224,0.3389690891438763
2010,NAM,3130.0,1.4771975909880564,31.0457000732422,8.92636859429849,31.045700073157192,0.2738088028474708
2011,NAM,3320.0,1.5393903087033975,31.4256992340088,8.84011952046059,31.42569923392549,0.2651036765283613
2012,NAM,3540.0,1.612920128104131,31.6968994140625,8.7538704466227,31.696899413976467,0.2714306074686305
2013,NAM,3820.0,1.7103155308291087,30.5368003845215,8.6676213727848,30.53680038442464,0.3171894320136312
2014,NAM,4000.0,1.7594590719029342,29.9841995239258,8.58137229894691,29.98419952382935,0.3216619356047685
2015,NAM,4270.0,1.844571322920505,28.816499710083,8.49512322510901,28.816499709974448,0.3767033399547351
2016,NAM,4360.0,1.848990095180582,28.7101001739502,8.40887172199347,28.710100173833453,0.4066407540280299
2017,NAM,4330.0,1.8021970155117968,29.4083003997803,8.32262021887792,29.40830039968155,0.3357850772393248
2018,NAM,4250.0,1.7358983784666913,30.3269996643066,8.23636871576237,30.3269996642124,0.3106256880421056
2019,NAM,,,,8.15011721264682,,
2020,NAM,,,,8.06386570953127,,
2000,NER,670.0,0.0591268934615451,87.6223983764648,1.04847240862083,87.62239837620291,0.2988732318286853
2001,NER,660.0,0.0561636929976809,87.6967010498047,1.03866740348938,87.69670104956833,0.2695291555357801
2002,NER,700.0,0.0574241746587445,87.738899230957,1.02886239835794,87.73889923073625,0.2516000878736446
2003,NER,760.0,0.0600886323139428,86.9690017700195,1.01905739322649,86.96900176982476,0.2239189725137572
2004,NER,790.0,0.060186284932234,86.9893035888672,1.00925238809505,86.98930358868446,0.2100815773880813
2005,NER,760.0,0.0557819700048603,87.5431976318359,0.999447382963606,87.54319763168411,0.1733847296139565
2006,NER,750.0,0.0530261343191575,87.4269027709961,0.989642377832162,87.42690277085822,0.1576835577269406
2007,NER,820.0,0.0558377556381833,86.1699981689453,0.979837372700718,86.169998168822,0.1430693723795073
2008,NER,860.0,0.0563900666143725,86.0625,0.970032367569274,86.06249999989858,0.1178469489020594
2009,NER,1080.0,0.0681683437446802,83.2535018920898,0.960227362437831,83.2535018919675,0.1468961722367649
2010,NER,1370.0,0.0832117298169797,80.6682968139648,0.950422357306387,80.66829681382403,0.1744957985442984
2011,NER,1410.0,0.0823849809258319,77.2279968261719,0.940617352174943,77.22799682604777,0.1607212849952385
2012,NER,1890.0,0.1062083620372202,72.7127990722656,0.930812347043499,72.71279907211981,0.2004898029698917
2013,NER,1790.0,0.0967343405341692,78.7040023803711,0.921007341912055,78.70400238023332,0.175062872160461
2014,NER,1980.0,0.1029096294411352,78.0820999145508,0.911202336780611,78.08209991440846,0.1822710273473814
2015,NER,1970.0,0.0984918104059647,78.8815002441406,0.901397331649167,78.88150024398013,0.2034311105467461
2016,NER,1970.0,0.0947626145996286,79.6454010009766,0.891592326517723,79.64540100082571,0.1894438019844143
